"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id"
8,3,2,0,1,88.003,NA,210.03,3.96,9.65149,33.61995,80.76677,88.01548,1.69626,-19.88358,-26.07523,35.66658,180.84133,52.32034,-132.41,269.662,18.636,319.261,155.158,242.141,80.99894,310.56338,22.72778,6.95863,89.17213,7.858,17,215,21,26,97
9,4,-1,1,0,NA,1.068,237.937,5.806,19.94652,62.53726,55.9833,86.27226,-2.79322,-31.04955,-34.06744,66.34683,143.16777,121.98572,-143.42,280.149,13.383,321.505,143.003,256.127,127.61576,248.92983,46.98582,19.52651,86.77807,8.546,17,161,5,26,98
7,5,3,0,1,NA,1.133,242.686,4.405,-10.27457,40.90232,82.40517,92.56986,0.76008,-19.19507,-28.07595,-48.77165,189.60716,66.02672,-115.558,262.311,7.894,289.071,113.126,231.668,-119.02415,318.03295,26.31859,-6.77942,94.05973,8.564,17,301,6,19,99
7,5,4,0,1,NA,NA,NA,3.56,-21.52321,35.92904,58.55335,71.99056,2.70207,-21.83123,-19.08304,-55.7006,115.9988,49.13033,-112.661,259.685,23.316,308.404,128.627,243.477,-119.35306,196.1219,30.18375,-19.94521,72.95284,8.439,18,86,12,19,100
8,7,-2,0,1,98.385,NA,249.111,2.88,-12.84768,26.90374,93.65189,98.28301,1.28469,-20.34781,-29.28107,-27.1635,164.51017,30.5671,-156.708,243.49,-22.572,312.279,133.031,252.811,-57.31814,301.75504,16.16129,-7.65378,99.63233,8.439,18,196,17,19,101
9,6,6,0,0,96.551,1.368,225.049,2.736,17.41828,24.35201,90.5119,95.33531,1.36124,-22.68804,-27.94359,43.94857,150.90722,27.30554,-128.392,261.347,17.604,300.684,126.269,251.051,101.39694,264.89789,15.06779,10.5129,96.55878,8.677,18,302,9,19,102
8,6,2,0,1,97.964,0.867,304.059,5.772,-1.50247,58.31257,77.56806,97.05368,0.87501,-22.30041,-39.17032,25.77361,198.44233,114.14521,-115.659,270.191,27.038,306.449,129.961,253.737,74.49665,340.73734,37.02812,-1.34177,98.50258,8.677,18,222,24,19,103
8,8,1,0,0,89.239,1.034,183.357,4.504,1.02359,45.61533,61.78337,76.80489,1.11316,-22.79764,-27.70257,-14.50692,151.71582,74.03028,-130.212,256.098,-13.498,322.502,131.895,239.263,-45.81973,266.62085,36.70088,1.40206,78.22435,8.677,18,43,27,19,104
8,6,-2,0,0,87.817,0.966,170.378,4.405,-0.66895,40.61228,67.04906,78.39248,0.59593,-20.15794,-23.43175,5.62621,158.82144,66.23734,-147.347,259.435,19.915,304.418,121.378,236.426,21.88629,277.22519,31.4185,-0.61221,79.6282,8.574,19,73,9,17,105
8,5,-1,0,1,68.721,0.934,239.565,5.406,-6.0253,48.63207,89.90803,102.39549,2.14869,-18.9338,-36.04022,-5.4069,235.17264,95.38594,-134.749,261.219,-6.51,320.654,136.045,244.591,19.17398,393.85899,28.30178,-3.80195,104.22681,8.574,19,323,4,17,106
8,1,0,0,1,75.317,1.401,148.191,3.604,-7.90237,33.04953,72.73327,80.27981,0.56772,-20.1635,-21.83802,-9.59053,162.13613,45.97738,-148.823,243.628,-20.234,287.556,114.984,235.34,-4.44356,293.89449,24.59656,-6.3465,81.35657,8.574,19,246,7,17,107
8,9,-3,0,0,NA,0.966,NA,5.739,2.89064,62.1834,56.10609,83.80349,-0.67352,-27.31559,-35.17692,-8.0037,148.0997,122.24923,-124.571,267.615,10.693,334.407,129.136,261.302,-23.97066,252.97046,46.17502,3.11077,85.75435,8.451,19,31,20,17,108
7,0,0,0,1,87.086,NA,166.998,2.636,-32.72235,27.37982,85.23692,95.31915,-0.65103,-25.402,-31.16038,-63.68447,144.42914,27.18557,-140.051,238.467,-14.755,279.368,112.241,232.73,-127.09748,264.28973,17.15444,-20.66241,96.48416,8.451,19,86,12,17,109
7,3,2,0,1,74.51,1.034,229.761,5.906,-17.13442,62.63679,63.71269,90.97397,0.54759,-24.72478,-35.07363,-76.60818,166.0767,120.96559,NA,NA,NA,NA,NA,NA,-160.7969,280.74377,43.56373,-14.62371,92.68238,8.451,19,74,10,17,110
8,6,-6,0,1,75.914,1.068,182.51,6.173,-1.74792,64.5587,67.43328,93.37092,-0.27673,-25.06722,-39.9193,-26.01565,178.89421,129.59192,NA,NA,NA,NA,NA,NA,-62.83961,310.0491,43.75607,-1.28887,95.07828,8.451,19,432,9,17,111
8,5,3,0,1,60.525,1.034,226.882,6.206,-11.64526,58.59949,79.14377,99.16274,0.87501,-22.30041,-39.17032,-24.52803,220.81906,127.28728,NA,NA,NA,NA,NA,NA,-33.57529,375.39787,36.14326,-8.47169,100.98286,8.451,19,362,29,17,112
7,6,-6,0,1,70.758,1.034,173.058,5.539,-24.88915,62.18968,63.84024,92.53433,2.7195,-27.55209,-33.25336,-97.46661,148.33958,117.07077,NA,NA,NA,NA,NA,NA,-201.23961,243.33381,42.23571,-20.90184,94.61823,8.451,19,105,29,17,113
8,3,-2,0,0,44.991,2.469,107.856,5.806,3.98787,65.08358,46.93297,80.33978,0.64878,-30.19599,-28.38408,-3.38399,120.11704,129.12935,NA,NA,NA,NA,NA,NA,-14.09976,216.76638,54.04129,5.10914,81.8906,8.451,19,70,12,17,114
7,1,2,0,0,NA,1.135,188.528,4.404,-12.41455,46.58953,59.29539,76.42413,1.11316,-22.79764,-27.70257,-48.94712,135.06549,74.77007,-125.075,259.348,8.202,330.191,131.716,259.238,-113.54966,232.71654,37.70259,-11.45908,77.8036,8.451,19,126,20,17,115
9,4,3,0,0,89.259,0.934,199.776,6.206,21.44324,62.83235,60.02008,89.49931,-2.79322,-31.04955,-34.06744,53.66105,159.56964,130.91207,NA,NA,NA,NA,NA,NA,91.95126,279.59482,44.70318,19.65817,90.98247,8.476,19,131,7,17,116
8,4,-1,0,0,NA,1.066,NA,5.706,-13.27574,61.22529,51.5137,81.1076,-1.09325,-28.63882,-28.98075,-34.02597,137.62658,116.34017,-148.39,259.299,-12.628,320.967,148.257,275.2,-59.50389,244.25951,49.05112,-14.50852,82.63763,8.476,19,186,16,17,117
7,1,0,0,1,NA,0.867,242.335,5.505,-27.47719,53.4866,72.87501,94.48057,5.43037,-22.34352,-36.87674,-82.30345,185.42312,100.42021,NA,NA,NA,NA,NA,NA,-158.18019,310.21826,34.41397,-20.58486,96.79799,8.476,19,391,27,17,118
8,6,0,0,1,NA,1.268,252.95,4.271,-8.38963,41.86239,62.13346,75.38841,0.42792,-21.30652,-25.82851,-19.74385,152.78834,65.9898,NA,NA,NA,NA,NA,NA,-33.17219,279.09887,34.01037,-7.60875,76.55236,8.476,19,212,29,17,119
7,2,3,0,1,87.696,1.401,186.038,2.336,-36.30721,24.05978,89.36949,99.41827,-0.59198,-26.51506,-31.99939,-61.29092,134.61163,21.57795,-136.118,260.911,-19.715,315.478,121.684,247.149,-120.46479,244.61815,14.39205,-21.89988,100.69532,8.476,19,198,10,17,120
7,1,0,0,0,NA,2.636,36.551,5.872,-5.03768,70.74733,42.45797,82.66343,-1.59601,-31.94873,-27.9274,-37.57585,112.58158,135.22008,NA,NA,NA,NA,NA,NA,-79.03827,202.39524,58.69097,-6.47843,84.03279,8.476,19,218,9,17,121
8,2,0,0,1,94.155,NA,278.108,4.88,6.6179,48.45558,64.54052,80.97665,1.11316,-22.79764,-27.70257,28.10839,158.29299,83.33594,-125.367,282.699,34.327,317.035,142.235,259.001,66.91687,274.89714,36.91396,5.76538,82.54658,8.406,20,250,1,8,122
8,7,-2,0,1,NA,1.768,10.295,4.872,4.91549,44.96432,83.98498,95.39093,2.14869,-18.9338,-36.04022,4.70745,212.9427,80.02683,-135.926,253.925,12.928,314.386,169.245,232.65,-0.47157,367.53483,28.16319,3.41008,96.99603,8.234,21,182,17,10,123
8,1,2,0,0,95.688,1.235,276.273,4.338,-1.49871,40.47483,66.50759,77.86988,0.59593,-20.15794,-23.43175,-2.81672,166.21923,65.4609,-144.488,256.294,21.028,308.46,139.073,262.361,-1.28164,293.49413,31.54865,-1.26739,78.99381,8.234,21,302,9,10,124
9,3,2,0,1,NA,1.268,257.517,6.039,17.03292,60.15758,63.49818,89.11271,0.54759,-24.72478,-35.07363,69.98756,165.21053,115.15729,-138.184,259.675,-9.782,313.312,147.588,254.637,147.5717,281.93584,42.48571,14.64485,90.5871,8.234,21,176,9,10,125
9,9,-5,0,1,74.186,1.834,139.444,5.606,17.26618,67.98342,56.78655,90.24732,-2.92428,-32.04897,-32.8282,77.43117,135.86042,123.63185,-133.82,265.919,11.746,322.223,141.672,252.647,163.5798,231.26051,48.85984,16.33817,91.95869,8.234,21,320,17,10,126
8,4,0,0,1,NA,1.868,154.944,5.506,-4.80848,56.697,68.9102,89.36603,0.87154,-22.78018,-34.38451,2.94199,183.27079,105.12988,-120.222,286.933,17.774,324.042,138.409,254.329,27.01369,317.68506,39.37635,-4.15341,91.00064,8.234,21,58,19,10,127
8,4,1,0,1,56.976,1.368,154.394,4.438,-1.17302,40.88747,81.63191,91.30679,0.76008,-19.19507,-28.07595,8.95187,199.82553,67.00712,-132.962,266.576,14.17,317.031,140.391,264.996,31.58302,349.93398,26.69291,-0.92635,92.83308,8.31,21,57,25,10,128
7,3,4,0,1,85.551,1.034,139.038,5.939,-26.70758,62.13397,54.07563,86.59156,3.06214,-29.2977,-33.18341,-79.11042,135.28438,126.47241,-126.311,283.116,19.534,313.776,134.193,240.492,-150.89144,231.47445,45.1635,-26.63181,88.29303,8.31,21,69,29,10,129
9,3,6,0,1,NA,1.167,274.195,4.638,14.98423,45.68764,69.73123,84.70143,0.83374,-20.80449,-32.52939,59.58897,163.75786,76.4512,NA,NA,NA,NA,NA,NA,131.35839,266.41181,32.82268,11.79997,86.14894,8.31,21,251,3,10,130
8,8,5,0,0,86.509,1.034,200.202,5.472,-1.41372,57.85098,60.55645,83.76048,0.54759,-24.72478,-35.07363,16.65387,155.55374,105.65931,NA,NA,NA,NA,NA,NA,54.37409,271.1989,43.37531,-1.71171,86.05913,8.31,21,240,14,10,131
7,7,5,0,1,NA,1.101,242.54,5.539,-3.16998,58.8373,63.1374,86.36092,0.54759,-24.72478,-35.07363,-30.68816,155.64547,109.30722,-134.586,242.57,-12.574,322.824,129.776,260.194,-77.37656,266.69378,42.3984,-2.46507,88.5152,7.61,21,42,12,10,132
7,4,-1,0,1,83.727,1.201,206.248,4.271,-24.25421,39.17736,56.42958,72.8521,1.8622,-23.16719,-19.48903,-62.39822,136.69783,62.042,-129.707,256.402,-13.958,307.21,138.575,244.807,-115.01968,238.83006,32.75378,-23.18389,74.026,7.881,21,441,22,10,133
9,3,2,0,1,NA,0.967,288.907,5.205,21.21442,55.42541,69.42473,91.33357,-3.35618,-26.71955,-33.80051,84.13135,156.08972,98.43349,NA,NA,NA,NA,NA,NA,179.36913,240.94605,37.79064,16.80421,92.85533,7.881,21,300,13,10,134
9,4,-3,0,0,NA,1.201,NA,5.139,24.17852,57.42604,46.65889,77.84217,-2.45131,-30.51284,-27.55308,74.81559,108.11005,98.71004,NA,NA,NA,NA,NA,NA,146.6206,184.60479,47.55991,27.17132,79.8966,7.881,21,302,30,10,135
7,3,2,0,1,72.203,1.601,152.461,3.637,-28.14969,32.60928,75.12082,86.59623,0.89561,-23.43621,-28.35846,-65.20561,162.83749,45.52857,-129.715,252.853,13.12,315.38,138.165,246.535,-119.35895,289.95819,22.33001,-20.4909,87.65472,7.881,21,471,9,10,136
8,3,-4,0,1,NA,1.135,221.648,5.539,0.9956,54.2567,71.88014,90.06406,0.87154,-22.78018,-34.38451,-12.99505,191.46369,103.75917,NA,NA,NA,NA,NA,NA,-37.3652,329.13019,37.05911,0.99951,91.68402,7.881,21,81,19,10,137
9,1,1,0,1,74.2,1.96,181,4.067,34.33955,40.12134,77.98085,94.18036,-0.87497,-23.13328,-35.11582,96.47727,165.00762,59.15871,-130.84971,270.37373,19.85927,340.93722,131.14155,241.90025,193.74506,267.33551,25.48907,23.72174,95.02313,7.514,21,161,5,10,138
9,6,-1,0,0,90,0.97,210,5.899,8.24716,66.32022,65.51086,93.58451,7.4376,-31.70122,-44.33248,46.91232,149.00386,127.56273,-135.11341,262.27287,16.17576,332.56796,147.66359,258.20019,113.42396,241.16772,46.26204,8.87628,91.65576,7.944,21,519,17,10,139
9,5,5,0,1,NA,1.47,281,4.6,27.49076,41.23013,64.34944,81.21894,-4.48873,-18.09209,-26.14423,79.66068,156.82372,70.52776,-141.38869,254.6967,-8.49478,321.01708,146.36099,279.60967,149.73675,269.46064,32.00213,23.35198,81.51756,7.944,21,431,12,10,140
7,2,0,0,1,62.4,2.7,117,2.633,-44.31668,31.08989,86.9024,102.38445,-1.81543,-28.20005,-33.19774,-85.5364,138.24803,31.34189,-128.83126,256.72443,13.80193,299.76483,129.95636,234.03665,-172.70217,241.00101,17.85311,-26.65326,105.11268,7.944,21,286,7,10,141
7,6,12,0,1,78.5,1.37,167,3.399,-32.80877,36.81166,67.9504,83.95695,-2.87911,-27.08132,-28.24467,-81.56726,125.3392,45.53132,-142.37287,229.67968,-21.32306,308.28116,122.26912,256.49256,-170.17113,208.03589,26.01712,-26.4429,83.71955,7.944,21,441,28,10,142
7,7,3,0,1,63.092,1.679,179.839,4.72,-19.60233,43.43649,82.79378,95.529,1.71784,-18.26229,-33.64504,-75.77271,193.43854,75.48863,-132.97,251.572,-15.164,302.221,128.756,270.968,-159.48329,313.9196,26.70064,-13.11158,96.2619,7.901,22,256,8,14,143
8,8,1,0,0,70.573,2.24,132.565,4.76,6.67628,47.54488,55.5121,73.39401,1.28832,-23.74272,-22.12691,8.36213,136.57736,79.23875,-140.835,242.54,-3.014,299.744,122.095,264.925,7.70863,242.48335,40.55004,7.08718,74.8347,7.901,22,30,25,14,144
9,7,-2,0,1,83.631,1.08,11.859,4.76,19.28419,43.69793,78.04166,91.49803,1.78651,-19.56682,-30.68182,66.96415,184.14615,77.8608,-126.033,265.788,22.421,312.682,138.901,262.436,134.77781,310.58734,28.56712,13.61355,93.05719,7.901,22,100,8,14,145
7,8,4,0,1,84.85,1.667,242.591,5.138,-22.96318,45.47586,80.53682,95.29712,3.61865,-21.83174,-35.08693,-65.56589,208.88001,87.14536,-130.371,258.841,-17.356,315.892,129.804,265.149,-119.95926,354.67688,28.51272,-15.83841,96.87523,7.934,22,106,8,14,146
9,2,-1,0,1,100.516,1.068,271.504,5.439,22.7044,52.40883,66.38718,87.5753,-3.35618,-26.71955,-33.80051,68.05936,170.86181,101.29446,-141.635,265.912,-25.466,320.004,107.539,291.089,116.84143,292.05983,36.78922,18.74873,89.21613,8.03,22,283,23,14,147
9,9,3,0,1,86.07,0.834,222.699,5.139,22.10169,48.39186,74.00396,91.14189,-2.64097,-24.83214,-33.44973,77.58145,189.53357,89.75033,-126.582,265.404,20.271,306.963,143.961,260.403,162.24711,308.5966,32.1143,16.44724,92.38587,8.03,22,130,26,14,148
8,2,1,0,1,NA,0.934,268.668,5.506,-0.18693,53.60088,73.74021,91.16308,0.87154,-22.78018,-34.38451,13.89833,190.63697,100.58006,-132.785,257.448,-10.123,288.456,106.339,230.9,50.12701,325.62285,36.01953,-0.20103,92.90514,7.623,22,237,6,18,149
9,1,-3,0,1,89.774,NA,263.873,4.44,14.8248,40.10579,62.84077,76.00797,0.42792,-21.30652,-25.82851,43.21548,153.86549,67.68438,-119.475,256.432,9.348,304.264,132.796,256.114,85.55431,273.50559,32.03985,13.17179,77.13324,8.635,23,90,7,6,150
8,3,2,0,1,NA,2.503,NA,4.404,-5.97314,46.04735,74.00159,87.36288,1.78651,-19.56682,-30.68182,-2.26938,184.32016,77.01011,-134.279,249.484,23.876,307.021,135.677,253.444,7.4929,322.93094,31.89806,-4.8806,88.72783,8.595,23,179,2,6,151
9,5,-1,0,1,95.964,0.866,246.29,5.472,8.27958,61.44815,58.77913,85.4366,-0.67352,-27.31559,-35.17692,53.12707,143.55391,111.08768,-128.455,254.981,20.987,304.473,132.247,250.839,124.50744,248.98618,46.23643,7.89634,87.17159,8.595,23,364,25,6,152
9,2,0,0,0,84.923,0.901,220.187,5.906,15.48035,66.33428,55.80416,88.0567,0.71374,-29.75053,-34.3674,62.22516,136.227,129.74351,-133.158,259.038,-7.025,316.283,138.018,245.897,125.15615,238.66619,48.81485,14.95783,89.38547,8.595,23,249,26,6,153
9,4,2,0,1,NA,0.768,310.368,5.672,15.89271,57.51175,70.86733,92.64101,0.87154,-22.78018,-34.38451,65.86582,182.87349,112.19462,NA,NA,NA,NA,NA,NA,135.91691,309.9986,38.41294,12.33561,94.35592,8.595,23,249,26,6,154
7,1,3,0,0,84.294,0.834,210.751,4.971,-9.72615,50.3969,56.77366,76.53557,0.02376,-24.5059,-28.74096,-40.88605,144.42784,91.01709,-124.11,254.152,-16.09,331.751,121.234,272.094,-86.95222,250.99407,42.13062,-9.92687,78.25265,8.595,23,33,14,6,155
8,8,-3,0,1,76.577,1.435,147.641,5.673,-4.67862,58.04464,70.75836,91.6396,0.87154,-22.78018,-34.38451,-6.06358,184.07936,111.26635,-112.637,268.193,-13.215,295.822,138.115,252.646,4.5573,324.39332,37.77865,-4.17833,91.80472,8.364,23,149,22,2,156
9,9,-2,0,0,NA,1.234,200.544,5.973,29.75132,67.21088,34.79001,81.31905,-2.71894,-33.20169,-26.41275,82.40064,87.93222,133.67266,NA,NA,NA,NA,NA,NA,158.2793,151.75226,55.49096,40.60532,82.87251,8.364,23,220,30,2,157
7,5,4,0,1,NA,1.201,182.805,6.34,-5.75706,69.35942,56.25792,89.49204,0.71374,-29.75053,-34.3674,-39.09384,148.07762,140.30116,NA,NA,NA,NA,NA,NA,-86.25494,258.80235,50.82874,-5.48591,91.02411,8.364,23,55,30,2,158
9,1,0,0,1,85.454,1.235,196.592,4.571,17.31511,38.67505,78.79185,89.46355,0.76008,-19.19507,-28.07595,52.5513,188.44389,65.98889,-109.215,276.868,19.765,316.904,136.399,243.922,102.00205,308.28422,25.68492,12.21789,90.95348,8.364,23,232,21,2,159
9,1,1,0,1,NA,2.001,213.907,3.169,34.54953,30.05525,84.16084,95.8125,1.22639,-25.0959,-32.62075,71.73979,165.5543,38.40571,-137.421,264.01,-11.63,313.153,133.581,259.662,128.11436,294.84531,18.54442,22.18399,97.02012,8.364,23,136,24,2,160
8,3,2,0,1,NA,0.833,NA,5.706,-6.57636,57.97879,56.30148,81.08419,-0.04905,-26.18173,-29.2572,-13.51466,150.77556,109.14671,-137.448,268.335,-12.991,312.701,124.327,270.414,-19.56108,267.88757,45.5979,-6.75806,82.33911,8.364,23,387,20,13,161
8,4,0,0,1,NA,1.601,12.896,4.405,7.20514,41.27298,87.43841,96.95798,1.71784,-18.26229,-33.64504,10.54287,214.1647,66.85298,-136.344,244.886,-13.868,311.824,145.243,267.751,19.32433,377.0833,25.33216,4.8296,98.50089,8.364,23,308,24,13,162
7,8,-6,0,0,NA,1.301,119.595,6.874,-25.76644,74.93663,49.99901,83.46489,4.83654,-32.41264,-36.35816,-92.25713,115.35106,153.84257,-112.348,253.667,5.639,316.851,148.077,271.029,-175.95394,199.1745,53.06067,-26.86773,95.71243,8.535,23,72,19,4,163
7,2,1,0,1,70.704,1.36,171.918,3.48,-40.4639,32.56543,70.59069,87.64063,0.89561,-23.43621,-28.35846,-99.51372,149.47373,45.76954,-142.809,256.663,27.359,307.236,135.665,245.772,-191.84724,258.42548,21.70349,-29.75448,89.27405,9.242,24,269,28,12,164
7,3,-1,0,1,88.623,NA,228.105,4.56,-9.67303,43.09363,66.20234,79.58253,0.42792,-21.30652,-25.82851,-39.00234,160.70246,72.82215,-132.219,271.031,-0.779,324.003,131.342,264.698,-94.42489,265.87049,33.26918,-8.38742,80.48578,9.242,24,49,20,12,165
9,6,4,0,1,92.573,NA,282.773,4.08,16.14149,36.28771,77.24544,86.85738,0.76008,-19.19507,-28.07595,50.74082,169.83037,55.78254,-130.303,249.953,-13.933,304.094,134.07,268.141,107.9829,292.09248,24.78697,11.60545,88.30449,8.957,25,300,13,14,166
7,1,-1,0,1,79.239,0.959,170.413,4.6,-13.75157,44.57884,54.83127,71.99199,0.59505,-22.59923,-21.89888,-34.20034,142.08285,75.19587,-119.226,277.201,13.388,316.851,114.04,255.823,-52.7365,258.43711,38.67786,-13.95063,73.55852,8.951,26,127,3,29,167
9,8,0,1,0,96.252,0.88,224.542,3.04,16.49269,27.89349,73.58713,80.40598,1.33041,-20.78208,-20.37793,45.06919,137.64544,32.86812,-144.224,253.603,11.317,311.468,135.41,241.549,97.9146,241.39438,20.57725,12.3257,81.50346,8.951,26,226,22,8,168
7,1,1,0,1,NA,NA,NA,3,-26.40976,31.76943,78.51234,88.71843,0.89561,-23.43621,-28.35846,-53.9545,147.78499,38.23813,-135.478,282.137,22.362,324.849,142.618,250.449,-99.39686,269.89443,21.30182,-18.42719,89.89055,8.951,26,39,1,8,169
8,1,0,0,1,85.65,1.068,202.385,5.706,4.84796,54.28968,64.49484,84.44203,0.87154,-22.78018,-34.38451,-5.53478,174.40963,108.26864,-142.093,251.541,13.664,310.756,128.074,264.645,-27.88155,326.49374,38.31451,2.06778,92.342,8.888,26,164,30,18,170
8,6,-1,0,1,70.468,2.101,151.304,4.971,6.6412,47.21787,75.08427,88.94538,0.83374,-20.80449,-32.52939,4.31927,190.90716,83.88948,-116.834,256.585,-16.335,306.749,128.804,256.482,-10.01903,327.9579,32.06057,5.26133,90.74473,8.888,26,161,5,18,171
8,1,0,0,1,73.909,2.302,172.794,3.337,-5.11958,28.34811,95.20151,99.46433,1.28469,-20.34781,-29.28107,-1.26005,197.14831,37.89093,-139.465,258.848,-7.925,322.457,116.74,274.087,13.06552,349.72555,16.76983,-3.23096,100.66522,8.888,26,180,15,18,172
8,7,0,0,1,78.928,3.637,12.787,3.67,-20.04466,68.96209,66.27753,97.72547,11.48036,-27.04523,-40.35904,-44.65939,183.69565,147.64364,-139.28,261.693,-5.83,323.393,127.995,264.677,-69.34621,317.88472,44.90641,-16.82598,99.458,8.888,26,180,15,18,173
7,3,1,0,1,NA,2.936,167.184,3.403,-26.02647,32.08153,85.67968,95.11892,-0.65103,-25.402,-31.16038,-66.44091,173.93712,41.98508,-130.113,243.235,16.225,308.797,136.515,250.831,-129.93098,313.57466,19.90984,-16.56107,96.43726,8.888,26,30,25,18,174
7,1,0,0,1,88.406,1.101,230.647,3.169,-13.03677,30.28988,77.2881,84.02907,1.69626,-19.88358,-26.07523,-40.67993,151.51261,38.27182,-126.384,257.159,12.529,308.882,128.718,256.543,-94.5867,269.02743,21.41922,-9.24616,85.08988,8.888,26,3,30,18,175
7,5,2,0,1,NA,1.034,263.213,5.973,-14.15578,70.2122,54.12315,89.77446,0.71374,-29.75053,-34.3674,-68.70136,138.24171,130.24522,NA,NA,NA,NA,NA,NA,-144.88451,236.60532,51.40255,-13.90995,91.77059,8.888,26,238,1,18,176
8,7,1,0,1,82.439,1,149.17,6.273,17.66639,52.28072,71.17371,90.06149,0.87154,-22.78018,-34.38451,34.97703,183.71407,110.06607,-117.794,238.233,8.257,289.472,132.268,249.329,47.56851,325.82403,38.72906,14.32171,89.73975,8.976,26,179,2,18,177
8,1,1,0,1,85.502,1.134,181.201,5.639,4.64181,57.19933,69.12876,89.84483,0.87154,-22.78018,-34.38451,-6.71526,188.71745,111.13526,-135.006,242.819,6.614,304.984,131.683,262.737,-30.27738,333.44419,39.40412,3.24654,92.06242,8.976,26,398,23,18,178
8,5,2,0,1,92.512,0.901,295.505,3.537,0.78464,31.41836,88.8464,94.24125,1.28469,-20.34781,-29.28107,-10.26531,185.59699,43.64791,-150.314,248.923,-18.766,330.329,119.219,281.989,-36.31244,329.77759,19.69061,0.67658,95.60577,8.976,26,72,22,18,179
8,7,-1,0,1,NA,2.034,96.114,6.172,8.62178,65.73888,53.50072,85.19544,0.71374,-29.75053,-34.3674,19.21126,157.25765,139.17213,NA,NA,NA,NA,NA,NA,26.67748,283.66471,49.88038,9.04824,86.55068,8.976,26,63,8,18,180
9,1,0,0,1,58.589,1.702,167.917,3.804,26.58241,35.14148,74.29535,86.37909,-0.63503,-23.63933,-30.79321,69.17138,164.30724,51.75392,NA,NA,NA,NA,NA,NA,130.22532,283.10194,24.19964,19.44315,87.61727,8.976,26,305,6,18,181
7,1,0,0,1,NA,0.733,214.096,5.906,-16.3735,63.40613,59.9088,88.75524,3.06214,-29.2977,-33.18341,-61.38819,158.42859,122.77119,NA,NA,NA,NA,NA,NA,-119.65333,271.19165,45.35417,-15.01994,90.31075,8.976,26,487,5,18,182
9,8,0,0,0,NA,1.935,196.03,6.173,2.05197,76.59991,46.95013,89.86697,1.32593,-34.09328,-33.07316,29.3206,116.32921,157.55287,-123.96,254.605,-2.857,322.828,111.062,276.293,60.37743,208.82457,58.47722,2.3331,91.96715,8.958,26,72,25,18,183
9,7,-1,0,1,NA,NA,NA,4.28,38.59376,40.26423,58.24275,80.64059,-1.99252,-23.26311,-25.7817,103.67692,130.94633,64.77742,-115.231,241.546,6.07,292.801,129.998,257.744,200.81303,221.39319,30.30897,33.40795,81.73394,8.626,27,78,6,5,184
8,3,0,0,1,NA,0.866,261.687,4.638,0.91432,44.00176,65.32589,78.76841,0.42792,-21.30652,-25.82851,-6.68755,161.36328,73.38806,-129.004,265.477,20.721,327.446,150.374,262.749,-21.75191,281.81637,34.06961,0.85972,80.11377,9.14,28,214,13,20,185
7,5,1,0,0,71.018,0.901,129.676,5.372,-19.10855,60.31342,50.28585,80.81777,0.34739,-31.17517,-27.68332,-70.49585,116.45494,107.9308,-128.062,252.908,7.145,304.191,132.934,267.004,-141.87433,202.93003,48.56621,-20.56685,81.85161,9.14,28,408,22,20,186
8,9,3,0,1,72.607,2.601,173.79,3.27,4.73982,28.8723,83.17235,88.16868,1.36086,-20.96977,-24.27679,25.52063,166.95048,36.75799,-111.283,259.191,19.669,320.191,118.863,254.693,66.10688,294.15672,19.42443,2.98796,89.30441,9.14,28,58,19,20,187
9,1,0,0,1,NA,2.069,195.5,5.405,29.95138,52.52312,64.82881,88.64839,-3.35618,-26.71955,-33.80051,96.46604,171.77423,100.3627,-130.411,257.01,6.34,326.312,138.05,269.414,184.30992,289.96736,36.39699,24.58281,90.07032,9.14,28,369,28,20,188
9,2,-1,0,1,NA,1.32,173.447,3.76,26.01133,33.05351,84.22854,94.14654,0.17082,-23.82077,-33.40291,66.69626,181.12009,49.82114,-130.123,253.634,5.912,301.874,131.506,264.767,121.43333,309.85997,20.43049,17.03196,95.19156,8.735,29,78,6,26,189
